,Date,County,Population,Positive Tests,Cases Per 100k
1473,2021-03-30,El Dorado,193098.0,27.0,13.98
1474,2021-03-30,Fresno,1032227.0,146.0,14.14
1476,2021-03-30,Humboldt,134098.0,4.0,2.98
1477,2021-03-30,Imperial,191649.0,22.0,11.48
1479,2021-03-30,Kern,927251.0,59.0,6.36
1480,2021-03-30,Kings,156444.0,18.0,11.51
1483,2021-03-30,Los Angeles,10257557.0,727.0,7.09
1484,2021-03-30,Madera,160089.0,20.0,12.49
1485,2021-03-30,Marin,260800.0,20.0,7.67
1488,2021-03-30,Merced,287420.0,38.0,13.22
1491,2021-03-30,Monterey,448732.0,21.0,4.68
1492,2021-03-30,Napa,139652.0,13.0,9.31
1494,2021-03-30,Orange,3228519.0,181.0,5.61
1496,2021-03-30,Placer,400434.0,38.0,9.49
1498,2021-03-30,Riverside,2468145.0,131.0,5.31
1499,2021-03-30,Sacramento,1567975.0,191.0,12.18
1501,2021-03-30,San Bernardino,2217398.0,124.0,5.59
1502,2021-03-30,San Diego,3370418.0,418.0,12.4
1503,2021-03-30,San Francisco,892280.0,41.0,4.59
1504,2021-03-30,San Joaquin,782545.0,106.0,13.55
1505,2021-03-30,San Luis Obispo,278862.0,35.0,12.55
1506,2021-03-30,San Mateo,778001.0,70.0,9.0
1507,2021-03-30,Santa Barbara,456373.0,50.0,10.96
1508,2021-03-30,Santa Clara,1967585.0,119.0,6.05
1509,2021-03-30,Santa Cruz,273999.0,16.0,5.84
1510,2021-03-30,Shasta,177925.0,22.0,12.36
1513,2021-03-30,Solano,444255.0,38.0,8.55
1514,2021-03-30,Sonoma,496668.0,34.0,6.85
1515,2021-03-30,Stanislaus,562303.0,102.0,18.14
1516,2021-03-30,Sutter,105747.0,8.0,7.57
1519,2021-03-30,Tulare,484423.0,25.0,5.16
1522,2021-03-30,Ventura,852747.0,78.0,9.15
1523,2021-03-30,Yolo,223612.0,21.0,9.39
1525,2021-03-29,Alameda,1685886.0,141.0,8.36
1528,2021-03-29,Butte,217769.0,20.0,9.18
1532,2021-03-29,Contra Costa,1160099.0,93.0,8.02
1534,2021-03-29,El Dorado,193098.0,18.0,9.32
1535,2021-03-29,Fresno,1032227.0,125.0,12.11
1537,2021-03-29,Humboldt,134098.0,8.0,5.97
1538,2021-03-29,Imperial,191649.0,48.0,25.05
1540,2021-03-29,Kern,927251.0,76.0,8.2
1541,2021-03-29,Kings,156444.0,12.0,7.67
1544,2021-03-29,Los Angeles,10257557.0,789.0,7.69
1545,2021-03-29,Madera,160089.0,17.0,10.62
1546,2021-03-29,Marin,260800.0,9.0,3.45
1549,2021-03-29,Merced,287420.0,70.0,24.35
1552,2021-03-29,Monterey,448732.0,22.0,4.9
1553,2021-03-29,Napa,139652.0,19.0,13.61
1555,2021-03-29,Orange,3228519.0,173.0,5.36
1557,2021-03-29,Placer,400434.0,48.0,11.99
1559,2021-03-29,Riverside,2468145.0,137.0,5.55
1560,2021-03-29,Sacramento,1567975.0,258.0,16.45
1562,2021-03-29,San Bernardino,2217398.0,140.0,6.31
1563,2021-03-29,San Diego,3370418.0,382.0,11.33
1564,2021-03-29,San Francisco,892280.0,67.0,7.51
1565,2021-03-29,San Joaquin,782545.0,143.0,18.27
1566,2021-03-29,San Luis Obispo,278862.0,40.0,14.34
1567,2021-03-29,San Mateo,778001.0,55.0,7.07
1568,2021-03-29,Santa Barbara,456373.0,58.0,12.71
1569,2021-03-29,Santa Clara,1967585.0,141.0,7.17
1570,2021-03-29,Santa Cruz,273999.0,27.0,9.85
1571,2021-03-29,Shasta,177925.0,32.0,17.99
1574,2021-03-29,Solano,444255.0,54.0,12.16
1575,2021-03-29,Sonoma,496668.0,40.0,8.05
1576,2021-03-29,Stanislaus,562303.0,125.0,22.23
1577,2021-03-29,Sutter,105747.0,1.0,0.95
1580,2021-03-29,Tulare,484423.0,28.0,5.78
1583,2021-03-29,Ventura,852747.0,72.0,8.44
1584,2021-03-29,Yolo,223612.0,18.0,8.05
1586,2021-03-28,Alameda,1685886.0,46.0,2.73
1589,2021-03-28,Butte,217769.0,6.0,2.76
1593,2021-03-28,Contra Costa,1160099.0,64.0,5.52
1595,2021-03-28,El Dorado,193098.0,6.0,3.11
1596,2021-03-28,Fresno,1032227.0,59.0,5.72
1598,2021-03-28,Humboldt,134098.0,2.0,1.49
1599,2021-03-28,Imperial,191649.0,8.0,4.17
1601,2021-03-28,Kern,927251.0,20.0,2.16
1602,2021-03-28,Kings,156444.0,9.0,5.75
1605,2021-03-28,Los Angeles,10257557.0,346.0,3.37
1606,2021-03-28,Madera,160089.0,4.0,2.5
1607,2021-03-28,Marin,260800.0,9.0,3.45
1610,2021-03-28,Merced,287420.0,26.0,9.05
1613,2021-03-28,Monterey,448732.0,7.0,1.56
1614,2021-03-28,Napa,139652.0,1.0,0.72
1616,2021-03-28,Orange,3228519.0,89.0,2.76
1618,2021-03-28,Placer,400434.0,21.0,5.24
1620,2021-03-28,Riverside,2468145.0,76.0,3.08
1621,2021-03-28,Sacramento,1567975.0,91.0,5.8
1623,2021-03-28,San Bernardino,2217398.0,63.0,2.84
1624,2021-03-28,San Diego,3370418.0,197.0,5.84
1625,2021-03-28,San Francisco,892280.0,25.0,2.8
1626,2021-03-28,San Joaquin,782545.0,55.0,7.03
1627,2021-03-28,San Luis Obispo,278862.0,3.0,1.08
1628,2021-03-28,San Mateo,778001.0,17.0,2.19
1629,2021-03-28,Santa Barbara,456373.0,34.0,7.45
1630,2021-03-28,Santa Clara,1967585.0,73.0,3.71
1631,2021-03-28,Santa Cruz,273999.0,5.0,1.82
1632,2021-03-28,Shasta,177925.0,7.0,3.93
1635,2021-03-28,Solano,444255.0,21.0,4.73
1636,2021-03-28,Sonoma,496668.0,11.0,2.21
1637,2021-03-28,Stanislaus,562303.0,57.0,10.14
1638,2021-03-28,Sutter,105747.0,4.0,3.78
1641,2021-03-28,Tulare,484423.0,12.0,2.48
1644,2021-03-28,Ventura,852747.0,30.0,3.52
1645,2021-03-28,Yolo,223612.0,2.0,0.89
1647,2021-03-27,Alameda,1685886.0,82.0,4.86
1650,2021-03-27,Butte,217769.0,8.0,3.67
1654,2021-03-27,Contra Costa,1160099.0,71.0,6.12
1656,2021-03-27,El Dorado,193098.0,12.0,6.21
1657,2021-03-27,Fresno,1032227.0,83.0,8.04
1659,2021-03-27,Humboldt,134098.0,7.0,5.22
1660,2021-03-27,Imperial,191649.0,23.0,12.0
1662,2021-03-27,Kern,927251.0,26.0,2.8
1663,2021-03-27,Kings,156444.0,7.0,4.47
1666,2021-03-27,Los Angeles,10257557.0,501.0,4.88
1667,2021-03-27,Madera,160089.0,12.0,7.5
1668,2021-03-27,Marin,260800.0,4.0,1.53
1671,2021-03-27,Merced,287420.0,24.0,8.35
1674,2021-03-27,Monterey,448732.0,6.0,1.34
1675,2021-03-27,Napa,139652.0,10.0,7.16
1677,2021-03-27,Orange,3228519.0,80.0,2.48
1679,2021-03-27,Placer,400434.0,31.0,7.74
1681,2021-03-27,Riverside,2468145.0,91.0,3.69
1682,2021-03-27,Sacramento,1567975.0,114.0,7.27
1684,2021-03-27,San Bernardino,2217398.0,72.0,3.25
1685,2021-03-27,San Diego,3370418.0,252.0,7.48
1686,2021-03-27,San Francisco,892280.0,30.0,3.36
1687,2021-03-27,San Joaquin,782545.0,63.0,8.05
1688,2021-03-27,San Luis Obispo,278862.0,4.0,1.43
1689,2021-03-27,San Mateo,778001.0,40.0,5.14
1690,2021-03-27,Santa Barbara,456373.0,29.0,6.35
1691,2021-03-27,Santa Clara,1967585.0,84.0,4.27
1692,2021-03-27,Santa Cruz,273999.0,10.0,3.65
1693,2021-03-27,Shasta,177925.0,9.0,5.06
1696,2021-03-27,Solano,444255.0,26.0,5.85
1697,2021-03-27,Sonoma,496668.0,12.0,2.42
1698,2021-03-27,Stanislaus,562303.0,62.0,11.03
1699,2021-03-27,Sutter,105747.0,7.0,6.62
1702,2021-03-27,Tulare,484423.0,15.0,3.1
1705,2021-03-27,Ventura,852747.0,38.0,4.46
1706,2021-03-27,Yolo,223612.0,8.0,3.58
1708,2021-03-26,Alameda,1685886.0,135.0,8.01
1711,2021-03-26,Butte,217769.0,9.0,4.13
1715,2021-03-26,Contra Costa,1160099.0,93.0,8.02
1717,2021-03-26,El Dorado,193098.0,9.0,4.66
1718,2021-03-26,Fresno,1032227.0,138.0,13.37
1720,2021-03-26,Humboldt,134098.0,6.0,4.47
1721,2021-03-26,Imperial,191649.0,27.0,14.09
1723,2021-03-26,Kern,927251.0,42.0,4.53
1724,2021-03-26,Kings,156444.0,15.0,9.59
1727,2021-03-26,Los Angeles,10257557.0,733.0,7.15
1728,2021-03-26,Madera,160089.0,23.0,14.37
1729,2021-03-26,Marin,260800.0,16.0,6.13
1732,2021-03-26,Merced,287420.0,54.0,18.79
1735,2021-03-26,Monterey,448732.0,30.0,6.69
1736,2021-03-26,Napa,139652.0,17.0,12.17
1738,2021-03-26,Orange,3228519.0,176.0,5.45
1740,2021-03-26,Placer,400434.0,30.0,7.49
1742,2021-03-26,Riverside,2468145.0,128.0,5.19
1743,2021-03-26,Sacramento,1567975.0,173.0,11.03
1745,2021-03-26,San Bernardino,2217398.0,122.0,5.5
1746,2021-03-26,San Diego,3370418.0,270.0,8.01
1747,2021-03-26,San Francisco,892280.0,55.0,6.16
1748,2021-03-26,San Joaquin,782545.0,133.0,17.0
1749,2021-03-26,San Luis Obispo,278862.0,32.0,11.48
1750,2021-03-26,San Mateo,778001.0,60.0,7.71
1751,2021-03-26,Santa Barbara,456373.0,38.0,8.33
1752,2021-03-26,Santa Clara,1967585.0,160.0,8.13
1753,2021-03-26,Santa Cruz,273999.0,24.0,8.76
1754,2021-03-26,Shasta,177925.0,20.0,11.24
1757,2021-03-26,Solano,444255.0,65.0,14.63
1758,2021-03-26,Sonoma,496668.0,36.0,7.25
1759,2021-03-26,Stanislaus,562303.0,87.0,15.47
1760,2021-03-26,Sutter,105747.0,8.0,7.57
1763,2021-03-26,Tulare,484423.0,27.0,5.57
1766,2021-03-26,Ventura,852747.0,62.0,7.27
1767,2021-03-26,Yolo,223612.0,13.0,5.81
1769,2021-03-25,Alameda,1685886.0,137.0,8.13
1772,2021-03-25,Butte,217769.0,13.0,5.97
1776,2021-03-25,Contra Costa,1160099.0,111.0,9.57
1778,2021-03-25,El Dorado,193098.0,3.0,1.55
1779,2021-03-25,Fresno,1032227.0,123.0,11.92
1781,2021-03-25,Humboldt,134098.0,9.0,6.71
1782,2021-03-25,Imperial,191649.0,21.0,10.96
1784,2021-03-25,Kern,927251.0,73.0,7.87
1785,2021-03-25,Kings,156444.0,18.0,11.51
1788,2021-03-25,Los Angeles,10257557.0,796.0,7.76
1789,2021-03-25,Madera,160089.0,9.0,5.62
1790,2021-03-25,Marin,260800.0,17.0,6.52
1793,2021-03-25,Merced,287420.0,76.0,26.44
1796,2021-03-25,Monterey,448732.0,25.0,5.57
1797,2021-03-25,Napa,139652.0,24.0,17.19
1799,2021-03-25,Orange,3228519.0,183.0,5.67
1801,2021-03-25,Placer,400434.0,48.0,11.99
1803,2021-03-25,Riverside,2468145.0,145.0,5.87
1804,2021-03-25,Sacramento,1567975.0,217.0,13.84
1806,2021-03-25,San Bernardino,2217398.0,149.0,6.72
1807,2021-03-25,San Diego,3370418.0,298.0,8.84
1808,2021-03-25,San Francisco,892280.0,61.0,6.84
1809,2021-03-25,San Joaquin,782545.0,100.0,12.78
1810,2021-03-25,San Luis Obispo,278862.0,30.0,10.76
1811,2021-03-25,San Mateo,778001.0,57.0,7.33
1812,2021-03-25,Santa Barbara,456373.0,33.0,7.23
1813,2021-03-25,Santa Clara,1967585.0,168.0,8.54
1814,2021-03-25,Santa Cruz,273999.0,20.0,7.3
1815,2021-03-25,Shasta,177925.0,26.0,14.61
1818,2021-03-25,Solano,444255.0,47.0,10.58
1819,2021-03-25,Sonoma,496668.0,22.0,4.43
1820,2021-03-25,Stanislaus,562303.0,98.0,17.43
1821,2021-03-25,Sutter,105747.0,10.0,9.46
1824,2021-03-25,Tulare,484423.0,21.0,4.34
1827,2021-03-25,Ventura,852747.0,68.0,7.97
1828,2021-03-25,Yolo,223612.0,14.0,6.26
1830,2021-03-24,Alameda,1685886.0,137.0,8.13
1833,2021-03-24,Butte,217769.0,18.0,8.27
1837,2021-03-24,Contra Costa,1160099.0,115.0,9.91
1839,2021-03-24,El Dorado,193098.0,29.0,15.02
1840,2021-03-24,Fresno,1032227.0,169.0,16.37
1842,2021-03-24,Humboldt,134098.0,13.0,9.69
1843,2021-03-24,Imperial,191649.0,26.0,13.57
1845,2021-03-24,Kern,927251.0,133.0,14.34
1846,2021-03-24,Kings,156444.0,21.0,13.42
1849,2021-03-24,Los Angeles,10257557.0,860.0,8.38
1850,2021-03-24,Madera,160089.0,21.0,13.12
1851,2021-03-24,Marin,260800.0,26.0,9.97
1854,2021-03-24,Merced,287420.0,40.0,13.92
1857,2021-03-24,Monterey,448732.0,15.0,3.34
1858,2021-03-24,Napa,139652.0,29.0,20.77
1860,2021-03-24,Orange,3228519.0,186.0,5.76
1862,2021-03-24,Placer,400434.0,44.0,10.99
1864,2021-03-24,Riverside,2468145.0,146.0,5.92
1865,2021-03-24,Sacramento,1567975.0,221.0,14.09
1867,2021-03-24,San Bernardino,2217398.0,143.0,6.45
1868,2021-03-24,San Diego,3370418.0,355.0,10.53
1869,2021-03-24,San Francisco,892280.0,68.0,7.62
1870,2021-03-24,San Joaquin,782545.0,116.0,14.82
1871,2021-03-24,San Luis Obispo,278862.0,60.0,21.52
1872,2021-03-24,San Mateo,778001.0,71.0,9.13
1873,2021-03-24,Santa Barbara,456373.0,51.0,11.18
1874,2021-03-24,Santa Clara,1967585.0,150.0,7.62
1875,2021-03-24,Santa Cruz,273999.0,13.0,4.74
1876,2021-03-24,Shasta,177925.0,14.0,7.87
1879,2021-03-24,Solano,444255.0,49.0,11.03
1880,2021-03-24,Sonoma,496668.0,48.0,9.66
1881,2021-03-24,Stanislaus,562303.0,116.0,20.63
1882,2021-03-24,Sutter,105747.0,11.0,10.4
1885,2021-03-24,Tulare,484423.0,35.0,7.23
1888,2021-03-24,Ventura,852747.0,90.0,10.55
1889,2021-03-24,Yolo,223612.0,21.0,9.39
1891,2021-03-23,Alameda,1685886.0,137.0,8.13
1894,2021-03-23,Butte,217769.0,14.0,6.43
1898,2021-03-23,Contra Costa,1160099.0,100.0,8.62
1900,2021-03-23,El Dorado,193098.0,19.0,9.84
1901,2021-03-23,Fresno,1032227.0,178.0,17.24
1903,2021-03-23,Humboldt,134098.0,13.0,9.69
1904,2021-03-23,Imperial,191649.0,11.0,5.74
1906,2021-03-23,Kern,927251.0,96.0,10.35
1907,2021-03-23,Kings,156444.0,24.0,15.34
1910,2021-03-23,Los Angeles,10257557.0,744.0,7.25
1911,2021-03-23,Madera,160089.0,17.0,10.62
1912,2021-03-23,Marin,260800.0,20.0,7.67
1915,2021-03-23,Merced,287420.0,59.0,20.53
1918,2021-03-23,Monterey,448732.0,16.0,3.57
1919,2021-03-23,Napa,139652.0,19.0,13.61
1921,2021-03-23,Orange,3228519.0,183.0,5.67
1923,2021-03-23,Placer,400434.0,40.0,9.99
1925,2021-03-23,Riverside,2468145.0,139.0,5.63
1926,2021-03-23,Sacramento,1567975.0,189.0,12.05
1928,2021-03-23,San Bernardino,2217398.0,115.0,5.19
1929,2021-03-23,San Diego,3370418.0,284.0,8.43
1930,2021-03-23,San Francisco,892280.0,48.0,5.38
1931,2021-03-23,San Joaquin,782545.0,101.0,12.91
1932,2021-03-23,San Luis Obispo,278862.0,32.0,11.48
1933,2021-03-23,San Mateo,778001.0,73.0,9.38
1934,2021-03-23,Santa Barbara,456373.0,53.0,11.61
1935,2021-03-23,Santa Clara,1967585.0,153.0,7.78
1936,2021-03-23,Santa Cruz,273999.0,17.0,6.2
1937,2021-03-23,Shasta,177925.0,22.0,12.36
1940,2021-03-23,Solano,444255.0,41.0,9.23
1941,2021-03-23,Sonoma,496668.0,46.0,9.26
1942,2021-03-23,Stanislaus,562303.0,106.0,18.85
1943,2021-03-23,Sutter,105747.0,13.0,12.29
1946,2021-03-23,Tulare,484423.0,29.0,5.99
1949,2021-03-23,Ventura,852747.0,68.0,7.97
1950,2021-03-23,Yolo,223612.0,20.0,8.94
1952,2021-03-22,Alameda,1685886.0,136.0,8.07
1955,2021-03-22,Butte,217769.0,24.0,11.02
1959,2021-03-22,Contra Costa,1160099.0,96.0,8.28
1961,2021-03-22,El Dorado,193098.0,6.0,3.11
1962,2021-03-22,Fresno,1032227.0,155.0,15.02
1964,2021-03-22,Humboldt,134098.0,8.0,5.97
1965,2021-03-22,Imperial,191649.0,35.0,18.26
1967,2021-03-22,Kern,927251.0,89.0,9.6
1968,2021-03-22,Kings,156444.0,24.0,15.34
1971,2021-03-22,Los Angeles,10257557.0,836.0,8.15
1972,2021-03-22,Madera,160089.0,24.0,14.99
1973,2021-03-22,Marin,260800.0,12.0,4.6
1976,2021-03-22,Merced,287420.0,77.0,26.79
1979,2021-03-22,Monterey,448732.0,34.0,7.58
1980,2021-03-22,Napa,139652.0,19.0,13.61
1982,2021-03-22,Orange,3228519.0,185.0,5.73
1984,2021-03-22,Placer,400434.0,32.0,7.99
1986,2021-03-22,Riverside,2468145.0,178.0,7.21
1987,2021-03-22,Sacramento,1567975.0,218.0,13.9
1989,2021-03-22,San Bernardino,2217398.0,161.0,7.26
1990,2021-03-22,San Diego,3370418.0,242.0,7.18
1991,2021-03-22,San Francisco,892280.0,53.0,5.94
1992,2021-03-22,San Joaquin,782545.0,173.0,22.11
1993,2021-03-22,San Luis Obispo,278862.0,48.0,17.21
1994,2021-03-22,San Mateo,778001.0,60.0,7.71
1995,2021-03-22,Santa Barbara,456373.0,58.0,12.71
1996,2021-03-22,Santa Clara,1967585.0,143.0,7.27
1997,2021-03-22,Santa Cruz,273999.0,13.0,4.74
1998,2021-03-22,Shasta,177925.0,22.0,12.36
2001,2021-03-22,Solano,444255.0,63.0,14.18
2002,2021-03-22,Sonoma,496668.0,31.0,6.24
2003,2021-03-22,Stanislaus,562303.0,125.0,22.23
2004,2021-03-22,Sutter,105747.0,21.0,19.86
2007,2021-03-22,Tulare,484423.0,32.0,6.61
2010,2021-03-22,Ventura,852747.0,89.0,10.44
2011,2021-03-22,Yolo,223612.0,22.0,9.84
2013,2021-03-21,Alameda,1685886.0,50.0,2.97
2016,2021-03-21,Butte,217769.0,6.0,2.76
2020,2021-03-21,Contra Costa,1160099.0,55.0,4.74
2022,2021-03-21,El Dorado,193098.0,7.0,3.63
2023,2021-03-21,Fresno,1032227.0,63.0,6.1
2025,2021-03-21,Humboldt,134098.0,2.0,1.49
2026,2021-03-21,Imperial,191649.0,11.0,5.74
2028,2021-03-21,Kern,927251.0,34.0,3.67
2029,2021-03-21,Kings,156444.0,13.0,8.31
2032,2021-03-21,Los Angeles,10257557.0,378.0,3.69
2033,2021-03-21,Madera,160089.0,6.0,3.75
2034,2021-03-21,Marin,260800.0,13.0,4.98
2037,2021-03-21,Merced,287420.0,14.0,4.87
2040,2021-03-21,Monterey,448732.0,8.0,1.78
2041,2021-03-21,Napa,139652.0,8.0,5.73
2043,2021-03-21,Orange,3228519.0,91.0,2.82
2045,2021-03-21,Placer,400434.0,20.0,4.99
2047,2021-03-21,Riverside,2468145.0,100.0,4.05
2048,2021-03-21,Sacramento,1567975.0,107.0,6.82
2050,2021-03-21,San Bernardino,2217398.0,76.0,3.43
2051,2021-03-21,San Diego,3370418.0,220.0,6.53
2052,2021-03-21,San Francisco,892280.0,26.0,2.91
2053,2021-03-21,San Joaquin,782545.0,40.0,5.11
2054,2021-03-21,San Luis Obispo,278862.0,10.0,3.59
2055,2021-03-21,San Mateo,778001.0,16.0,2.06
2056,2021-03-21,Santa Barbara,456373.0,27.0,5.92
2057,2021-03-21,Santa Clara,1967585.0,94.0,4.78
2058,2021-03-21,Santa Cruz,273999.0,5.0,1.82
2059,2021-03-21,Shasta,177925.0,4.0,2.25
2062,2021-03-21,Solano,444255.0,18.0,4.05
2063,2021-03-21,Sonoma,496668.0,17.0,3.42
2064,2021-03-21,Stanislaus,562303.0,53.0,9.43
2065,2021-03-21,Sutter,105747.0,3.0,2.84
2068,2021-03-21,Tulare,484423.0,14.0,2.89
2071,2021-03-21,Ventura,852747.0,38.0,4.46
2072,2021-03-21,Yolo,223612.0,5.0,2.24
2074,2021-03-20,Alameda,1685886.0,75.0,4.45
2077,2021-03-20,Butte,217769.0,12.0,5.51
2081,2021-03-20,Contra Costa,1160099.0,52.0,4.48
2083,2021-03-20,El Dorado,193098.0,10.0,5.18
2084,2021-03-20,Fresno,1032227.0,99.0,9.59
2086,2021-03-20,Humboldt,134098.0,2.0,1.49
2087,2021-03-20,Imperial,191649.0,12.0,6.26
2089,2021-03-20,Kern,927251.0,29.0,3.13
2090,2021-03-20,Kings,156444.0,15.0,9.59
2093,2021-03-20,Los Angeles,10257557.0,548.0,5.34
2094,2021-03-20,Madera,160089.0,9.0,5.62
2095,2021-03-20,Marin,260800.0,12.0,4.6
2098,2021-03-20,Merced,287420.0,32.0,11.13
2101,2021-03-20,Monterey,448732.0,7.0,1.56
2102,2021-03-20,Napa,139652.0,8.0,5.73
2104,2021-03-20,Orange,3228519.0,120.0,3.72
2106,2021-03-20,Placer,400434.0,22.0,5.49
2108,2021-03-20,Riverside,2468145.0,103.0,4.17
2109,2021-03-20,Sacramento,1567975.0,145.0,9.25
2111,2021-03-20,San Bernardino,2217398.0,78.0,3.52
2112,2021-03-20,San Diego,3370418.0,200.0,5.93
2113,2021-03-20,San Francisco,892280.0,36.0,4.03
2114,2021-03-20,San Joaquin,782545.0,69.0,8.82
2115,2021-03-20,San Luis Obispo,278862.0,16.0,5.74
2116,2021-03-20,San Mateo,778001.0,40.0,5.14
2117,2021-03-20,Santa Barbara,456373.0,20.0,4.38
2118,2021-03-20,Santa Clara,1967585.0,82.0,4.17
2119,2021-03-20,Santa Cruz,273999.0,4.0,1.46
2120,2021-03-20,Shasta,177925.0,5.0,2.81
2123,2021-03-20,Solano,444255.0,21.0,4.73
2124,2021-03-20,Sonoma,496668.0,17.0,3.42
2125,2021-03-20,Stanislaus,562303.0,72.0,12.8
2126,2021-03-20,Sutter,105747.0,6.0,5.67
2129,2021-03-20,Tulare,484423.0,22.0,4.54
2132,2021-03-20,Ventura,852747.0,47.0,5.51
2133,2021-03-20,Yolo,223612.0,5.0,2.24
2135,2021-03-19,Alameda,1685886.0,107.0,6.35
2138,2021-03-19,Butte,217769.0,14.0,6.43
2142,2021-03-19,Contra Costa,1160099.0,115.0,9.91
2144,2021-03-19,El Dorado,193098.0,19.0,9.84
2145,2021-03-19,Fresno,1032227.0,122.0,11.82
2147,2021-03-19,Humboldt,134098.0,15.0,11.19
2148,2021-03-19,Imperial,191649.0,17.0,8.87
2150,2021-03-19,Kern,927251.0,71.0,7.66
2151,2021-03-19,Kings,156444.0,9.0,5.75
2154,2021-03-19,Los Angeles,10257557.0,814.0,7.94
2155,2021-03-19,Madera,160089.0,10.0,6.25
2156,2021-03-19,Marin,260800.0,21.0,8.05
2159,2021-03-19,Merced,287420.0,52.0,18.09
2162,2021-03-19,Monterey,448732.0,18.0,4.01
2163,2021-03-19,Napa,139652.0,9.0,6.44
2165,2021-03-19,Orange,3228519.0,179.0,5.54
2167,2021-03-19,Placer,400434.0,39.0,9.74
2169,2021-03-19,Riverside,2468145.0,134.0,5.43
2170,2021-03-19,Sacramento,1567975.0,197.0,12.56
2172,2021-03-19,San Bernardino,2217398.0,137.0,6.18
2173,2021-03-19,San Diego,3370418.0,284.0,8.43
2174,2021-03-19,San Francisco,892280.0,67.0,7.51
2175,2021-03-19,San Joaquin,782545.0,133.0,17.0
2176,2021-03-19,San Luis Obispo,278862.0,48.0,17.21
2177,2021-03-19,San Mateo,778001.0,57.0,7.33
2178,2021-03-19,Santa Barbara,456373.0,38.0,8.33
2179,2021-03-19,Santa Clara,1967585.0,150.0,7.62
2180,2021-03-19,Santa Cruz,273999.0,9.0,3.28
2181,2021-03-19,Shasta,177925.0,14.0,7.87
2184,2021-03-19,Solano,444255.0,40.0,9.0
2185,2021-03-19,Sonoma,496668.0,41.0,8.26
2186,2021-03-19,Stanislaus,562303.0,88.0,15.65
2187,2021-03-19,Sutter,105747.0,6.0,5.67
2190,2021-03-19,Tulare,484423.0,30.0,6.19
2193,2021-03-19,Ventura,852747.0,82.0,9.62
2194,2021-03-19,Yolo,223612.0,13.0,5.81
2196,2021-03-18,Alameda,1685886.0,93.0,5.52
2199,2021-03-18,Butte,217769.0,6.0,2.76
2203,2021-03-18,Contra Costa,1160099.0,71.0,6.12
2205,2021-03-18,El Dorado,193098.0,16.0,8.29
2206,2021-03-18,Fresno,1032227.0,151.0,14.63
2208,2021-03-18,Humboldt,134098.0,8.0,5.97
2209,2021-03-18,Imperial,191649.0,20.0,10.44
2211,2021-03-18,Kern,927251.0,70.0,7.55
2212,2021-03-18,Kings,156444.0,20.0,12.78
2215,2021-03-18,Los Angeles,10257557.0,771.0,7.52
2216,2021-03-18,Madera,160089.0,7.0,4.37
2217,2021-03-18,Marin,260800.0,31.0,11.89
2220,2021-03-18,Merced,287420.0,48.0,16.7
2223,2021-03-18,Monterey,448732.0,26.0,5.79
2224,2021-03-18,Napa,139652.0,16.0,11.46
2226,2021-03-18,Orange,3228519.0,175.0,5.42
2228,2021-03-18,Placer,400434.0,33.0,8.24
2230,2021-03-18,Riverside,2468145.0,167.0,6.77
2231,2021-03-18,Sacramento,1567975.0,178.0,11.35
2233,2021-03-18,San Bernardino,2217398.0,160.0,7.22
2234,2021-03-18,San Diego,3370418.0,406.0,12.05
2235,2021-03-18,San Francisco,892280.0,49.0,5.49
2236,2021-03-18,San Joaquin,782545.0,117.0,14.95
2237,2021-03-18,San Luis Obispo,278862.0,24.0,8.61
2238,2021-03-18,San Mateo,778001.0,66.0,8.48
2239,2021-03-18,Santa Barbara,456373.0,38.0,8.33
2240,2021-03-18,Santa Clara,1967585.0,136.0,6.91
2241,2021-03-18,Santa Cruz,273999.0,18.0,6.57
2242,2021-03-18,Shasta,177925.0,14.0,7.87
2245,2021-03-18,Solano,444255.0,34.0,7.65
2246,2021-03-18,Sonoma,496668.0,25.0,5.03
2247,2021-03-18,Stanislaus,562303.0,94.0,16.72
2248,2021-03-18,Sutter,105747.0,10.0,9.46
2251,2021-03-18,Tulare,484423.0,25.0,5.16
2254,2021-03-18,Ventura,852747.0,96.0,11.26
2255,2021-03-18,Yolo,223612.0,22.0,9.84
2257,2021-03-17,Alameda,1685886.0,112.0,6.64
2260,2021-03-17,Butte,217769.0,10.0,4.59
2264,2021-03-17,Contra Costa,1160099.0,97.0,8.36
2266,2021-03-17,El Dorado,193098.0,17.0,8.8
2267,2021-03-17,Fresno,1032227.0,176.0,17.05
2269,2021-03-17,Humboldt,134098.0,8.0,5.97
2270,2021-03-17,Imperial,191649.0,29.0,15.13
2272,2021-03-17,Kern,927251.0,78.0,8.41
2273,2021-03-17,Kings,156444.0,57.0,36.43
2276,2021-03-17,Los Angeles,10257557.0,847.0,8.26
2277,2021-03-17,Madera,160089.0,18.0,11.24
2278,2021-03-17,Marin,260800.0,17.0,6.52
2281,2021-03-17,Merced,287420.0,82.0,28.53
2284,2021-03-17,Monterey,448732.0,36.0,8.02
2285,2021-03-17,Napa,139652.0,7.0,5.01
2287,2021-03-17,Orange,3228519.0,186.0,5.76
2289,2021-03-17,Placer,400434.0,31.0,7.74
2291,2021-03-17,Riverside,2468145.0,163.0,6.6
2292,2021-03-17,Sacramento,1567975.0,150.0,9.57
2294,2021-03-17,San Bernardino,2217398.0,191.0,8.61
